SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,DiscountAmount,TotalAmount,SalesAmount
46221,577,SO58977,561,15,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46222,577,SO58977,564,17,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46223,577,SO58977,576,14,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46224,577,SO58977,569,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46225,577,SO58977,565,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46226,577,SO58977,560,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46227,577,SO58977,555,1,2,63.9,127.8,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46228,577,SO58977,573,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46229,989,SO58978,477,18,1,2.994,2.994,5/30/2013,6/11/2013,6/6/2013,613,6,246.42,7459.08,7212.66
46230,989,SO58978,475,8,2,41.994,83.988,5/30/2013,6/11/2013,6/6/2013,613,6,246.42,7459.08,7212.66
46231,989,SO58978,359,17,2,1376.994,2753.988,5/30/2013,6/11/2013,6/6/2013,613,6,246.42,7459.08,7212.66
46232,989,SO58978,361,17,3,1376.994,4130.982,5/30/2013,6/11/2013,6/6/2013,613,6,246.42,7459.08,7212.66
46233,989,SO58978,474,8,12,40.5942,487.1304,5/30/2013,6/11/2013,6/6/2013,613,6,246.42,7459.08,7212.66
46234,178,SO58979,578,17,3,728.91,2186.73,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46235,178,SO58979,560,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46236,178,SO58979,579,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46237,178,SO58979,562,15,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46238,178,SO58979,575,14,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46239,178,SO58979,563,15,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46240,178,SO58979,570,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46241,178,SO58979,586,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46242,178,SO58979,572,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46243,178,SO58979,556,4,1,105.294,105.294,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46244,178,SO58979,558,3,1,242.994,242.994,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46245,178,SO58979,552,1,1,54.894,54.894,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46246,178,SO58979,555,1,2,63.9,127.8,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46247,178,SO58979,559,1,2,12.144,24.288,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46248,178,SO58979,501,1,2,72.876,145.752,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46249,178,SO58979,574,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46250,178,SO58979,576,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46251,178,SO58979,566,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46252,178,SO58979,569,17,3,445.41,1336.23,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46253,178,SO58979,568,17,3,445.41,1336.23,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46254,178,SO58979,554,1,3,54.942,164.826,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46255,178,SO58979,603,4,3,72.894,218.682,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46256,178,SO58979,571,17,4,445.41,1781.64,5/30/2013,6/11/2013,6/6/2013,509,4,792.52,21423.32,20630.8
46257,935,SO58980,574,14,3,1430.442,4291.326,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46258,935,SO58980,579,17,8,728.91,5831.28,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46259,935,SO58980,562,15,10,1430.442,14304.42,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46260,935,SO58980,569,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46261,935,SO58980,564,17,10,1430.442,14304.42,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46262,935,SO58980,497,3,1,602.346,602.346,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46263,935,SO58980,506,3,1,200.052,200.052,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46264,935,SO58980,507,3,1,200.052,200.052,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46265,935,SO58980,493,3,2,200.052,400.104,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46266,935,SO58980,503,3,2,200.052,400.104,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46267,935,SO58980,577,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46268,935,SO58980,490,7,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46269,935,SO58980,560,17,2,728.91,1457.82,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46270,935,SO58980,570,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46271,935,SO58980,586,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46272,935,SO58980,565,17,8,445.41,3563.28,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46273,935,SO58980,495,12,3,602.346,1807.038,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46274,935,SO58980,500,3,4,602.346,2409.384,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46275,935,SO58980,496,3,4,602.346,2409.384,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46276,935,SO58980,498,12,4,602.346,2409.384,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46277,935,SO58980,522,1,4,23.484,93.936,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46278,935,SO58980,502,3,4,200.052,800.208,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46279,935,SO58980,572,17,4,445.41,1781.64,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46280,935,SO58980,523,1,5,31.584,157.92,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46281,935,SO58980,554,1,5,54.942,274.71,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46282,935,SO58980,573,14,6,1430.442,8582.652,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46283,935,SO58980,568,17,6,445.41,2672.46,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46284,935,SO58980,499,3,7,602.346,4216.422,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46285,935,SO58980,561,15,7,1430.442,10013.094,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46286,935,SO58980,576,14,8,1430.442,11443.536,5/30/2013,6/11/2013,6/6/2013,154,6,2924.6,97647.72,94723.12
46287,753,SO58981,544,2,4,48.594,194.376,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46288,753,SO58981,222,18,4,20.994,83.976,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46289,753,SO58981,532,4,4,149.874,599.496,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46290,753,SO58981,361,17,4,1376.994,5507.976,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46291,753,SO58981,359,17,4,1376.994,5507.976,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46292,753,SO58981,488,7,5,32.394,161.97,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46293,753,SO58981,474,8,5,41.994,209.97,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46294,753,SO58981,487,18,5,32.994,164.97,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46295,753,SO58981,603,4,5,72.894,364.47,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46296,753,SO58981,484,18,6,4.77,28.62,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46297,753,SO58981,465,5,6,14.694,88.164,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46298,753,SO58981,237,7,6,29.994,179.964,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46299,753,SO58981,231,7,6,29.994,179.964,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46300,753,SO58981,511,3,8,218.454,1747.632,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46301,753,SO58981,483,18,8,72,576,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46302,753,SO58981,234,7,8,29.994,239.952,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46303,753,SO58981,490,7,8,32.394,259.152,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46304,753,SO58981,472,11,10,38.1,381,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46305,753,SO58981,217,18,10,20.994,209.94,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46306,753,SO58981,491,7,10,32.394,323.94,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46307,753,SO58981,471,11,12,36.83,441.96,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46308,753,SO58981,214,18,12,20.2942,243.5304,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46309,753,SO58981,555,1,11,61.77,679.47,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46310,753,SO58981,225,10,13,5.2142,67.7846,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46311,753,SO58981,477,18,20,2.7445,54.89,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46312,753,SO58981,601,1,3,32.394,97.182,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46313,753,SO58981,591,14,1,338.994,338.994,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46314,753,SO58981,355,14,1,1391.994,1391.994,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46315,753,SO58981,357,14,1,1391.994,1391.994,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46316,753,SO58981,295,16,1,818.7,818.7,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46317,753,SO58981,527,4,1,158.43,158.43,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46318,753,SO58981,556,4,1,105.294,105.294,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46319,753,SO58981,501,1,1,72.876,72.876,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46320,753,SO58981,480,18,1,1.374,1.374,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46321,753,SO58981,475,8,2,41.994,83.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46322,753,SO58981,514,1,2,63.9,127.8,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46323,753,SO58981,559,1,2,12.144,24.288,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46324,753,SO58981,516,1,2,23.484,46.968,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46325,753,SO58981,398,1,2,26.724,53.448,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46326,753,SO58981,525,4,2,158.43,316.86,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46327,753,SO58981,551,4,2,158.43,316.86,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46328,753,SO58981,599,17,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46329,753,SO58981,597,17,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46330,753,SO58981,353,17,2,1391.994,2783.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46331,753,SO58981,363,17,2,1376.994,2753.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46332,753,SO58981,592,14,2,338.994,677.988,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46333,753,SO58981,594,14,3,338.994,1016.982,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46334,753,SO58981,524,4,3,158.43,475.29,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46335,753,SO58981,531,4,3,149.874,449.622,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46336,753,SO58981,298,12,3,809.76,2429.28,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46337,753,SO58981,306,12,3,809.76,2429.28,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46338,753,SO58981,467,5,3,14.694,44.082,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46339,753,SO58981,463,5,3,14.694,44.082,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46340,753,SO58981,542,1,3,24.294,72.882,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46341,753,SO58981,517,1,3,31.584,94.752,5/30/2013,6/11/2013,6/6/2013,118,6,866.04,38412.39,37546.35
46342,103,SO58982,606,14,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46343,103,SO58982,384,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46344,103,SO58982,584,17,1,323.994,323.994,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46345,103,SO58982,243,16,1,858.9,858.9,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46346,103,SO58982,240,16,1,858.9,858.9,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46347,103,SO58982,545,1,1,24.294,24.294,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46348,103,SO58982,481,9,2,5.394,10.788,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46349,103,SO58982,374,17,1,1466.01,1466.01,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46350,103,SO58982,386,17,2,672.294,1344.588,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46351,103,SO58982,376,14,2,1466.01,2932.02,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46352,103,SO58982,390,17,3,672.294,2016.882,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46353,103,SO58982,581,13,3,1020.594,3061.782,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46354,103,SO58982,378,17,3,1466.01,4398.03,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46355,103,SO58982,382,17,4,672.294,2689.176,5/30/2013,6/11/2013,6/6/2013,311,4,566.64,21305.65,20739.01
46356,1429,SO58983,295,16,1,818.7,818.7,5/30/2013,6/11/2013,6/6/2013,551,6,47.56,818.7,771.14
46357,560,SO58984,564,17,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46358,560,SO58984,565,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46359,560,SO58984,572,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46360,560,SO58984,555,1,1,63.9,63.9,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46361,560,SO58984,552,1,2,54.894,109.788,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46362,560,SO58984,560,17,2,728.91,1457.82,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46363,560,SO58984,561,15,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46364,560,SO58984,576,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46365,560,SO58984,586,17,3,445.41,1336.23,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46366,560,SO58984,573,14,4,1430.442,5721.768,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46367,560,SO58984,568,17,5,445.41,2227.05,5/30/2013,6/11/2013,6/6/2013,186,4,525.86,18959.59,18433.73
46368,1219,SO58985,434,3,1,356.898,356.898,5/30/2013,6/11/2013,6/6/2013,637,6,62.62,3067.07,3004.45
46369,1219,SO58985,217,18,1,20.994,20.994,5/30/2013,6/11/2013,6/6/2013,637,6,62.62,3067.07,3004.45
46370,1219,SO58985,390,17,2,672.294,1344.588,5/30/2013,6/11/2013,6/6/2013,637,6,62.62,3067.07,3004.45
46371,1219,SO58985,382,17,2,672.294,1344.588,5/30/2013,6/11/2013,6/6/2013,637,6,62.62,3067.07,3004.45
46372,633,SO58986,418,3,1,356.898,356.898,5/30/2013,6/11/2013,6/6/2013,561,4,4.56,356.9,352.34
46373,2130,SO58987,555,1,2,63.9,127.8,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46374,2130,SO58987,560,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46375,2130,SO58987,579,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46376,2130,SO58987,569,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46377,2130,SO58987,568,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46378,2130,SO58987,559,1,1,12.144,12.144,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46379,2130,SO58987,552,1,1,54.894,54.894,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46380,2130,SO58987,564,17,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46381,2130,SO58987,573,14,3,1430.442,4291.326,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46382,2130,SO58987,484,18,3,4.77,14.31,5/30/2013,6/11/2013,6/6/2013,477,5,226.96,9710,9483.04
46383,435,SO58988,382,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46384,435,SO58988,583,13,1,1020.594,1020.594,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46385,435,SO58988,580,13,1,1020.594,1020.594,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46386,435,SO58988,545,1,1,24.294,24.294,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46387,435,SO58988,390,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46388,435,SO58988,547,1,2,48.594,97.188,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46389,435,SO58988,605,14,3,323.994,971.982,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46390,435,SO58988,482,9,6,5.394,32.364,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46391,435,SO58988,481,9,8,5.394,43.152,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46392,435,SO58988,606,14,1,323.994,323.994,5/30/2013,6/11/2013,6/6/2013,649,4,121.04,4878.75,4757.71
46393,2368,SO58989,255,3,1,202.332,202.332,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46394,2368,SO58989,281,3,1,202.332,202.332,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46395,2368,SO58989,240,16,1,858.9,858.9,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46396,2368,SO58989,408,1,2,72.162,144.324,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46397,2368,SO58989,440,16,2,858.9,1717.8,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46398,2368,SO58989,583,13,2,1020.594,2041.188,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46399,2368,SO58989,378,17,1,1466.01,1466.01,5/30/2013,6/11/2013,6/6/2013,675,5,252.34,6632.89,6380.55
46400,1409,SO58990,573,14,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,443,6,24.54,1430.44,1405.9
46401,1465,SO58991,484,18,1,4.77,4.77,5/30/2013,6/11/2013,6/6/2013,601,1,92.36,1920.49,1828.13
46402,1465,SO58991,552,1,2,54.894,109.788,5/30/2013,6/11/2013,6/6/2013,601,1,92.36,1920.49,1828.13
46403,1465,SO58991,559,1,2,12.144,24.288,5/30/2013,6/11/2013,6/6/2013,601,1,92.36,1920.49,1828.13
46404,1465,SO58991,565,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,601,1,92.36,1920.49,1828.13
46405,1465,SO58991,569,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,601,1,92.36,1920.49,1828.13
46406,310,SO58992,471,11,3,38.1,114.3,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46407,310,SO58992,483,18,1,72,72,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46408,310,SO58992,361,17,1,1376.994,1376.994,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46409,310,SO58992,491,7,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46410,310,SO58992,234,7,2,29.994,59.988,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46411,310,SO58992,359,17,1,1376.994,1376.994,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46412,310,SO58992,225,10,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46413,310,SO58992,475,8,4,41.994,167.976,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46414,310,SO58992,477,18,5,2.994,14.97,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46415,310,SO58992,474,8,6,41.994,251.964,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46416,310,SO58992,476,8,6,41.994,251.964,5/30/2013,6/11/2013,6/6/2013,23,4,112.5,3768.12,3655.62
46417,2209,SO58993,548,1,3,48.594,145.782,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46418,2209,SO58993,560,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46419,2209,SO58993,579,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46420,2209,SO58993,575,14,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46421,2209,SO58993,563,15,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46422,2209,SO58993,576,14,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46423,2209,SO58993,565,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46424,2209,SO58993,571,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46425,2209,SO58993,586,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46426,2209,SO58993,568,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46427,2209,SO58993,566,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46428,2209,SO58993,572,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46429,2209,SO58993,496,3,1,602.346,602.346,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46430,2209,SO58993,559,1,1,12.144,12.144,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46431,2209,SO58993,552,1,1,54.894,54.894,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46432,2209,SO58993,601,1,1,32.394,32.394,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46433,2209,SO58993,555,1,2,63.9,127.8,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46434,2209,SO58993,501,1,2,72.876,145.752,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46435,2209,SO58993,578,17,2,728.91,1457.82,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46436,2209,SO58993,562,15,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
46437,2209,SO58993,574,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,627,5,1054.94,27721.37,26666.43
